show_id,type,title,director,cast,country,release_year,rating,duration,listed_in,language,imdb_score,rotten_tomatoes_score,date_added,budget_millions,views_millions,revenue_millions,user_rating,number_of_reviews,episodes,average_episode_duration,production_house,age_certification,awards_won,awards_nominated,is_netflix_original,popularity_score,trending_rank,content_warning,subtitle_languages,audio_languages,hdr_available,uhd_available,mobile_downloads,offline_viewing
s315,Movie,Chronicles of Enola Holmes 2: The Final Chapter,Director 2352,"Actor 1703, Actor 4442, Actor 8180, Actor 6048, Actor 4349, Actor 1252",Spain,1999,PG-13,205 min,Faith & Spirituality,Polish,4.3,67.9,2023-01-03,37.8,0.1,0.1,5.0,38447,,,Production Co. 328,PG-13,9,49,False,37.4,,Sexual Content,53,3,True,False,False,True
s316,Movie,Secrets of the The Platform: Origins,Director 2889,"Actor 8098, Actor 6945, Actor 7886, Actor 6783, Actor 9859, Actor 5464",Philippines,1998,TV-Y7,124 min,"Music & Musicals, TV Dramas",Indonesian,6.2,54.9,2020-04-26,40.1,70.9,15.3,3.3,109769,,,Production Co. 563,TV-Y7,31,68,False,24.4,421.0,Language,38,23,False,True,True,True
s317,Documentary,The Last The Last Dance: A New Beginning,Director 4575,"Actor 2189, Actor 1805, Actor 977, Actor 5724, Actor 5913, Actor 2284, Actor 4829, Actor 7544",Australia,1981,TV-MA,1 Season,"TV Mysteries, Music & Musicals",Polish,7.3,47.1,2020-01-24,2.1,411.6,186.5,4.3,55263,,,Production Co. 848,TV-MA,14,14,True,75.1,357.0,Disturbing Images,47,1,False,False,True,True
s318,Movie,Return of Roma: Origins,Director 1204,"Actor 2315, Actor 1295, Actor 4015, Actor 1263, Actor 205, Actor 9326",Canada,1994,TV-Y7-FV,99 min,"Faith & Spirituality, Independent Movies, Historical Dramas, Dramas",Hindi,3.6,68.8,2016-05-03,219.1,184.8,147.2,4.0,138287,,,Production Co. 716,TV-Y7-FV,19,60,False,35.7,,,45,1,False,True,True,True
s319,Movie,Legend of Extraction: Origins,Director 3248,"Actor 6941, Actor 7444, Actor 9080, Actor 4228, Actor 9373, Actor 8223, Actor 5015, Actor 3725, Actor 6942, Actor 2570, Actor 4454, Actor 1507, Actor 8545, Actor 6186",Japan,2018,NR,182 min,"LGBTQ Movies, TV Horror",Malay,7.6,96.7,2016-02-14,149.2,458.8,327.5,3.5,14699,,,Production Co. 225,NR,25,25,True,68.3,,Self-Harm,42,21,False,False,True,True
s320,Reality Show,Beyond the Outer Banks Reality: The Final Chapter,Director 856,"Actor 5943, Actor 9883",South Africa,2007,PG-13,2 Seasons,"Anime, Music & Musicals, Sports Movies",Korean,6.8,88.5,2017-03-20,65.5,773.9,578.1,4.7,42686,21.0,21 min,Production Co. 67,PG-13,13,76,True,87.6,,Smoking,13,21,True,True,False,True
s321,TV Show,Legend of Ozark,Director 394,"Actor 1528, Actor 5057, Actor 139, Actor 5844, Actor 4627, Actor 6524",Ireland,1984,PG-13,3 Seasons,"Teen TV Shows, TV Horror",Indonesian,4.7,68.2,2016-07-06,43.2,274.6,148.3,5.0,93300,8.0,59 min,Production Co. 691,PG-13,6,42,False,47.1,,Smoking,52,25,True,True,False,False
s322,Movie,Secrets of the Extraction 15: The Reckoning,Director 765,"Actor 3795, Actor 3534, Actor 2308, Actor 2639, Actor 8219, Actor 8460, Actor 9974, Actor 8574, Actor 5594, Actor 7332, Actor 2150, Actor 5555",Norway,2024,UR,139 min,"TV Comedies, TV Sci-Fi & Fantasy, Children & Family",Dutch,6.2,63.3,2023-01-07,166.3,226.5,161.5,3.0,101635,,,Production Co. 245,UR,13,78,True,61.7,,Sexual Content,7,26,True,True,False,True
s323,TV Show,The Last 3 Body Problem: Origins,Director 1323,"Actor 4590, Actor 9446",France,2001,G,4 Seasons,"TV Action & Adventure, Crime TV Shows, Comedies",Italian,6.1,58.4,2019-04-25,124.6,856.3,365.2,4.2,46992,26.0,64 min,Production Co. 472,G,16,60,False,139.8,,Adult Content,8,19,False,True,False,False
s324,TV Show,Return of Wednesday: Origins,Director 3005,"Actor 5139, Actor 6123, Actor 1368, Actor 6770, Actor 8290, Actor 7375, Actor 4307, Actor 700, Actor 935",Netherlands,1992,TV-14,4 Seasons,"Action & Adventure, Faith & Spirituality",German,7.9,51.2,2020-12-10,155.5,1829.6,308.9,4.3,27623,13.0,39 min,Production Co. 163,TV-14,36,51,True,102.0,448.0,Language,23,15,False,False,True,True
s325,Movie,Beyond the Trial of the Chicago 7 13 Forever,Director 3290,"Actor 1057, Actor 5199, Actor 5611, Actor 9902, Actor 7968, Actor 3484",Netherlands,2000,G,96 min,"Documentaries, Sci-Fi & Fantasy, Docuseries, Children & Family",Polish,5.7,16.8,2018-03-28,67.8,186.9,32.6,3.6,142909,,,Production Co. 160,G,30,30,True,75.0,17.0,,25,2,False,False,False,True
s326,Movie,Chronicles of The Irishman Forever,Director 2065,"Actor 2886, Actor 1370, Actor 2323, Actor 1135, Actor 4488, Actor 6637, Actor 1339, Actor 4888, Actor 7397, Actor 6877, Actor 8598",China,1989,TV-PG,181 min,"Romantic Movies, Independent Movies",Italian,9.8,36.3,2019-01-10,344.3,263.2,20.9,3.1,14108,,,Production Co. 95,TV-PG,27,43,False,113.2,179.0,Sexual Content,31,18,True,False,False,False
s327,Movie,Legend of The Midnight Sky: Reloaded,Director 4739,"Actor 2370, Actor 5305, Actor 5186, Actor 233, Actor 2466, Actor 7515, Actor 2417, Actor 8183, Actor 5185, Actor 1862",Thailand,2010,NR,122 min,"Romantic Movies, Legal Dramas, Action & Adventure, TV Thrillers",Portuguese,7.4,85.1,2016-11-14,39.6,144.1,92.1,3.8,32976,,,Production Co. 650,NR,28,74,True,94.1,382.0,Disturbing Images,45,18,True,False,True,False
s328,Movie,Chronicles of Ma Rainey's Black Bottom: A New Beginning,Director 2981,Actor 4948,Thailand,2002,R,84 min,"Medical Dramas, Documentaries, Political Dramas",Japanese,3.5,37.8,2020-02-25,98.0,485.8,80.6,4.0,119557,,,Production Co. 424,R,26,45,False,51.6,,,22,4,True,False,False,False
s329,Movie,Legend of Trial of the Chicago 7 Forever,Director 2335,"Actor 7168, Actor 4641, Actor 1626, Actor 1436, Actor 1701, Actor 1469, Actor 270, Actor 6739, Actor 1699, Actor 8134, Actor 8925, Actor 1634, Actor 7277, Actor 8248",Mexico,2023,PG,171 min,Sports Movies,Hebrew,6.2,51.0,2020-04-11,200.0,1147.5,279.1,3.8,110288,,,Production Co. 217,PG,14,58,False,117.7,439.0,Language,23,26,False,False,False,True
s330,TV Show,Outer Banks: The Final Chapter,Director 2167,"Actor 6795, Actor 3958, Actor 69, Actor 6793, Actor 536",Norway,2018,NC-17,11 Seasons,Anime,Indonesian,7.3,45.5,2019-01-01,17.6,43.5,11.8,3.4,40226,15.0,68 min,Production Co. 837,NC-17,33,76,False,64.7,492.0,Disturbing Images,16,18,False,True,False,True
s331,Movie,Chronicles of Enola Holmes 2 Forever,Director 3303,"Actor 5213, Actor 8476, Actor 2596, Actor 7167, Actor 3785, Actor 1632, Actor 2070, Actor 8262, Actor 1940, Actor 9453, Actor 6423, Actor 4264, Actor 9059, Actor 2606, Actor 5283",South Africa,2009,TV-14,82 min,"Crime TV Shows, Anime",French,3.7,8.4,2017-12-12,151.4,598.7,393.7,4.9,114687,,,Production Co. 12,TV-14,40,75,True,37.9,363.0,Language,37,13,True,True,False,False
s332,TV Show,Chronicles of Elite: Reloaded,Director 1588,"Actor 4019, Actor 6195, Actor 4268, Actor 848, Actor 4506, Actor 1360, Actor 2356, Actor 380, Actor 9493",Israel,2011,TV-Y7,2 Seasons,Documentaries,Indonesian,8.2,29.0,2019-05-01,157.1,814.7,121.0,5.0,120377,23.0,22 min,Production Co. 110,TV-Y7,9,36,False,94.3,,Sexual Content,55,12,True,False,True,False
s333,TV Show,Return of The Crown 3: Reloaded,Director 3440,"Actor 5138, Actor 7388, Actor 2640, Actor 2946, Actor 4895, Actor 167, Actor 2928",Russia,1987,PG-13,2 Seasons,Documentaries,French,5.1,100.0,2023-09-16,161.2,1576.8,402.3,4.1,89885,15.0,45 min,Production Co. 629,PG-13,38,69,True,137.6,380.0,Language,13,20,True,True,True,True
s334,Movie,The Last Hustle: A New Beginning,Director 1136,"Actor 1368, Actor 2074, Actor 4385, Actor 4484",Indonesia,2003,G,154 min,"International Movies, Crime TV Shows, TV Action & Adventure, Sports Movies",Hindi,2.9,100.0,2019-09-03,67.7,241.5,190.2,2.0,122452,,,Production Co. 764,G,31,55,False,34.6,,Drug Use,44,28,False,False,True,False
s335,TV Show,Mindhunter,Director 3655,"Actor 9771, Actor 4452, Actor 5223, Actor 1763, Actor 9950, Actor 6276, Actor 7034",Egypt,2018,PG,2 Seasons,"TV Action & Adventure, TV Comedies",Japanese,9.2,18.4,2020-11-10,38.1,537.0,80.7,3.5,16867,18.0,25 min,Production Co. 911,PG,2,65,False,78.3,151.0,,34,12,False,True,True,True
s336,Movie,Return of The Adam Project Returns,Director 596,"Actor 6090, Actor 6095, Actor 2377, Actor 5152",Nigeria,1996,NR,125 min,Action & Adventure,Vietnamese,5.8,43.6,2018-10-01,83.9,122.0,41.9,2.3,83536,,,Production Co. 705,NR,0,42,True,83.2,408.0,Drug Use,36,3,False,False,True,True
s337,Documentary,Legend of Wild Wild Country: The Reckoning,Director 3455,"Actor 7131, Actor 5207, Actor 5245, Actor 3247, Actor 3230, Actor 814, Actor 8093, Actor 8170, Actor 767, Actor 4497, Actor 6902",Japan,2016,TV-Y,1 Season,Documentaries,French,5.6,44.4,2022-06-08,16.6,0.1,0.1,3.0,118714,,,Production Co. 176,TV-Y,38,41,False,56.0,11.0,,51,28,True,False,False,True
s338,Movie,The Last Blonde: A New Beginning,Director 134,"Actor 7699, Actor 1559",Australia,2007,TV-14,170 min,"Stand-Up Comedy, Sci-Fi & Fantasy, Teen TV Shows, TV Action & Adventure",Indonesian,8.6,100.0,2019-10-13,160.6,806.8,145.7,4.0,104967,,,Production Co. 82,TV-14,35,40,False,130.7,202.0,Sexual Content,32,28,True,False,True,True
s339,Movie,The Last The Devil All the Time: Origins,Director 2645,"Actor 7139, Actor 3709, Actor 2789, Actor 1443, Actor 3132, Actor 6044, Actor 8808, Actor 81, Actor 861, Actor 4255, Actor 706, Actor 1816, Actor 787, Actor 4986",Australia,2010,NR,125 min,Romantic Movies,Hindi,5.7,45.9,2017-03-06,156.4,594.7,306.8,2.8,86351,,,Production Co. 705,NR,39,48,False,88.8,474.0,Sexual Content,8,5,False,True,False,False
s340,TV Show,Legend of The Witcher,Director 4015,"Actor 5275, Actor 7909, Actor 3701, Actor 1505, Actor 4323",Belgium,1994,G,5 Seasons,"Crime TV Shows, TV Action & Adventure, Music & Musicals",Portuguese,5.1,59.9,2023-06-01,145.3,767.7,209.1,5.0,53993,26.0,19 min,Production Co. 77,G,31,31,True,60.4,111.0,Disturbing Images,13,16,True,False,True,False
s341,Animated Series,Beyond the Lupin Animated: Origins,Director 866,"Actor 2131, Actor 3585, Actor 5958, Actor 6318, Actor 7413, Actor 8413, Actor 3327, Actor 6557, Actor 3080, Actor 1125, Actor 4553, Actor 6932, Actor 2691, Actor 5033, Actor 9458",United States,2002,TV-Y,1 Season,Faith & Spirituality,Japanese,10.0,70.7,2021-08-28,120.1,618.4,329.2,3.1,120856,7.0,62 min,Production Co. 113,TV-Y,15,15,False,108.1,15.0,Smoking,29,12,False,True,True,False
s342,Movie,Chronicles of Enola Holmes 2 17 Forever,Director 2734,Actor 7231,Canada,1986,UR,97 min,"TV Comedies, Cult Movies, Classic Movies",Hebrew,8.6,53.3,2021-09-11,339.3,1083.5,431.2,2.3,100295,,,Production Co. 750,UR,27,27,False,171.8,91.0,Smoking,39,16,False,True,True,True
s343,TV Show,Chronicles of The Witcher 2: The Final Chapter,Director 540,"Actor 1656, Actor 4514, Actor 3711, Actor 6629, Actor 6422, Actor 6438, Actor 1660, Actor 3603, Actor 4396",Philippines,2017,TV-14,5 Seasons,"LGBTQ Movies, Horror Movies, TV Action & Adventure, Sports Movies",English,3.4,100.0,2018-09-04,4.1,22.3,5.4,5.0,75511,4.0,21 min,Production Co. 190,TV-14,32,79,False,34.0,,,16,6,False,True,True,True
s344,TV Show,Return of Virgin River 1,Director 2737,Actor 2909,Norway,1981,Unrated,10 Seasons,"Comedies, Horror Movies, Action & Adventure",Norwegian,6.3,39.1,2020-10-18,84.5,955.4,744.6,3.9,92332,19.0,52 min,Production Co. 2,Unrated,31,31,False,82.0,420.0,,19,27,True,True,True,True
s345,Movie,Secrets of the Project Power Returns,Director 4020,"Actor 5748, Actor 8941, Actor 4217, Actor 7971, Actor 4154, Actor 5969, Actor 7517, Actor 223, Actor 5778, Actor 4934, Actor 5468, Actor 8485",Mexico,2000,TV-PG,85 min,"Documentaries, Sci-Fi & Fantasy, Legal Dramas, Anime",Japanese,5.1,56.5,2021-01-27,229.6,120.9,47.7,5.0,38791,,,Production Co. 421,TV-PG,14,18,False,57.2,126.0,,28,12,True,True,True,False
s346,Documentary,Secrets of the Wild Wild Country,Director 1434,"Actor 5716, Actor 5427, Actor 6407, Actor 9653, Actor 6837",Italy,2017,TV-G,2 Seasons,"Stand-Up Comedy, International Movies, Children & Family",Swedish,7.1,54.0,2021-11-28,34.8,250.7,76.9,5.0,136355,,,Production Co. 719,TV-G,21,78,True,36.1,233.0,,51,12,False,True,True,False
s347,Documentary,Return of The Social Dilemma: The Final Chapter,Director 4573,"Actor 2665, Actor 4975, Actor 7977, Actor 4723, Actor 1059, Actor 4829, Actor 256, Actor 7437, Actor 671, Actor 3561, Actor 4637",Colombia,2008,R,1 Season,Classic Movies,Finnish,8.6,27.6,2022-12-30,3.3,342.5,170.3,2.2,128042,,,Production Co. 314,R,0,55,False,29.2,1.0,Adult Content,23,29,False,True,True,False
s348,TV Show,Beyond the House of Cards 19: The Reckoning,Director 1793,Actor 7753,Belgium,2022,TV-MA,7 Seasons,"Music & Musicals, TV Dramas, TV Sci-Fi & Fantasy",Portuguese,7.7,77.6,2019-04-06,124.2,687.5,74.3,5.0,104645,7.0,72 min,Production Co. 268,TV-MA,19,76,False,83.7,224.0,Self-Harm,52,19,True,True,False,True
s349,Movie,Legend of The School for Good and Evil 10: The Reckoning,Director 4643,"Actor 7556, Actor 8943, Actor 3005, Actor 6160, Actor 7159, Actor 1574, Actor 2271, Actor 8628, Actor 7241, Actor 5133, Actor 8255, Actor 5859, Actor 7674, Actor 5804, Actor 7007",Ireland,1985,TV-PG,112 min,"TV Mysteries, Docuseries, Anime, Crime TV Shows",Japanese,7.8,85.2,2019-05-02,292.1,450.5,128.7,2.2,36873,,,Production Co. 630,TV-PG,19,31,False,75.9,279.0,Nudity,4,25,False,True,False,True
s350,TV Show,Avatar: The Last Airbender,Director 694,Actor 4427,Italy,1982,TV-Y7,8 Seasons,Thrillers,Swedish,6.4,84.7,2016-08-10,164.7,300.1,48.0,3.8,25552,13.0,51 min,Production Co. 494,TV-Y7,21,21,True,55.6,,,46,2,True,True,False,True
s351,Movie,Beyond the The Devil All the Time: Origins,Director 2547,"Actor 106, Actor 7946, Actor 3289, Actor 1880, Actor 1101, Actor 1, Actor 2508, Actor 9893, Actor 1984, Actor 8517, Actor 1588, Actor 4051",Australia,2013,G,174 min,"Cult Movies, Historical Dramas",Mandarin,3.5,22.9,2019-05-17,307.6,512.5,235.4,4.5,6483,,,Production Co. 853,G,32,56,False,64.3,63.0,Sexual Content,12,27,True,False,False,True
s352,TV Show,Chronicles of Beef: Origins,Director 1972,"Actor 8381, Actor 8957, Actor 3283",Poland,2014,Unrated,4 Seasons,"Historical Dramas, Sports Movies, Cult Movies, Political Dramas",Indonesian,8.9,97.7,2017-08-03,25.6,272.5,123.4,2.3,96315,25.0,32 min,Production Co. 401,Unrated,24,24,False,98.8,218.0,Nudity,30,4,False,True,False,True
s353,TV Show,The Last One Piece Returns,Director 3834,"Actor 7510, Actor 4537, Actor 150, Actor 2594, Actor 5862, Actor 8203, Actor 8245, Actor 3454, Actor 5716, Actor 8603, Actor 6400, Actor 8406, Actor 1029, Actor 2859, Actor 2481",Ireland,2018,TV-Y,1 Season,"Thrillers, Docuseries, Dramas",Hebrew,6.8,80.8,2017-07-24,149.9,1671.4,217.7,3.0,72985,25.0,34 min,Production Co. 946,TV-Y,25,25,False,213.9,242.0,Adult Content,37,23,False,True,False,False
s354,Movie,The Last Blonde 6: Reloaded,Director 871,"Actor 7806, Actor 5303, Actor 3794, Actor 3877, Actor 1728, Actor 2851, Actor 6293, Actor 6883",Ireland,1991,TV-Y7,71 min,Classic Movies,Thai,8.4,35.2,2017-01-30,327.7,1917.6,192.6,4.8,65682,,,Production Co. 118,TV-Y7,2,9,False,162.9,,,2,30,True,False,True,False
s355,TV Show,Chronicles of The Diplomat: Reloaded,Director 2069,"Actor 7169, Actor 4688, Actor 3695, Actor 3297, Actor 2656, Actor 7112, Actor 8660, Actor 3151",Indonesia,1993,UR,8 Seasons,Anime,Japanese,7.7,55.3,2018-03-12,54.1,474.3,40.1,4.0,25239,10.0,17 min,Production Co. 830,UR,8,8,False,115.7,,,5,11,True,False,True,True
s356,Movie,Legend of Rebel Moon: Origins,Director 3596,"Actor 6163, Actor 1162, Actor 9325, Actor 1281, Actor 2084, Actor 8475, Actor 4887",Indonesia,2004,TV-Y,178 min,Documentaries,Turkish,6.9,45.8,2016-10-02,320.6,1160.2,145.2,2.8,130754,,,Production Co. 237,TV-Y,3,76,False,118.5,421.0,,17,13,False,True,True,False
s357,Movie,Legend of Roma: The Final Chapter,Director 465,"Actor 1817, Actor 9549, Actor 7717, Actor 4310, Actor 492, Actor 529, Actor 5539, Actor 6905, Actor 4275",India,2009,TV-PG,121 min,"Thrillers, Classic Movies",Spanish,7.4,95.4,2020-06-23,248.3,1126.3,720.7,4.9,36533,,,Production Co. 210,TV-PG,35,42,True,77.9,38.0,,58,20,True,False,True,False
s358,Movie,Legend of The Platform: Origins,Director 342,"Actor 584, Actor 8137",Brazil,2021,TV-PG,186 min,"TV Action & Adventure, TV Sci-Fi & Fantasy",Vietnamese,9.0,97.7,2019-01-13,25.2,173.1,64.7,3.7,125218,,,Production Co. 311,TV-PG,14,14,True,86.3,401.0,Smoking,39,28,False,True,False,True
s359,Limited Series,The Diplomat Chronicles: Origins,Director 3497,"Actor 2258, Actor 1894, Actor 7176, Actor 1934, Actor 6025, Actor 5764, Actor 3173, Actor 5622, Actor 7153",United Kingdom,2015,TV-14,2 Seasons,Music & Musicals,Hindi,4.5,79.2,2020-10-26,17.0,265.9,77.1,2.8,60846,6.0,52 min,Production Co. 11,TV-14,14,52,True,30.9,,,16,27,True,True,True,True
s360,Animated Series,Chronicles of One Piece Animated Returns,Director 4935,"Actor 4002, Actor 4791, Actor 2126, Actor 9931, Actor 6518, Actor 7844, Actor 2006, Actor 1259, Actor 1252, Actor 4100, Actor 8908",Japan,1999,TV-G,1 Season,"Political Dramas, TV Action & Adventure",Danish,7.1,83.3,2019-12-03,113.9,730.4,116.2,4.8,57766,18.0,60 min,Production Co. 310,TV-G,23,70,False,103.2,,Nudity,21,23,True,True,False,False
s361,Animated Series,Secrets of the 3 Body Problem Animated 5: Reloaded,Director 4530,"Actor 2012, Actor 6102, Actor 2326, Actor 588",Philippines,1986,TV-MA,1 Season,"TV Thrillers, Docuseries",Portuguese,5.2,41.7,2019-06-03,104.2,879.5,506.5,3.9,29966,4.0,46 min,Production Co. 857,TV-MA,2,34,False,68.4,154.0,Language,4,9,False,False,True,False
s362,TV Show,Return of The Diplomat 7 Forever,Director 3532,"Actor 857, Actor 5000, Actor 513, Actor 8873, Actor 5699, Actor 426, Actor 9974, Actor 5509, Actor 4302",Philippines,2012,G,6 Seasons,"Anime, Thrillers",Russian,7.8,39.9,2018-01-25,162.8,286.2,61.0,4.0,113810,17.0,65 min,Production Co. 747,G,3,13,False,95.7,,Nudity,55,18,False,False,False,True
s363,Movie,Return of Interceptor: Reloaded,Director 125,"Actor 4496, Actor 1402, Actor 4095, Actor 8894, Actor 4847",Nigeria,2005,TV-MA,201 min,"TV Horror, Children & Family, Sci-Fi & Fantasy",French,4.6,40.6,2017-06-24,131.8,191.7,33.2,4.6,94836,,,Production Co. 276,TV-MA,16,77,True,65.9,292.0,,17,28,True,False,False,True
s364,TV Show,The Last One Piece Returns,Director 4560,"Actor 6695, Actor 960, Actor 9496, Actor 1304",Spain,2013,TV-Y,10 Seasons,"Teen TV Shows, Comedies, TV Thrillers",French,7.7,83.0,2021-05-20,19.9,151.6,95.9,2.6,47154,12.0,64 min,Production Co. 806,TV-Y,17,33,False,73.8,323.0,,40,21,True,True,True,True
s365,Limited Series,Beyond the Elite Chronicles,Director 2600,Actor 9068,India,1992,PG,1 Season,"Classic Movies, Romantic Movies",Korean,4.0,48.6,2022-07-03,96.1,1106.8,227.0,3.9,67507,4.0,58 min,Production Co. 866,PG,22,69,True,130.0,180.0,Smoking,29,4,True,True,True,False
s366,Movie,Hustle Forever,Director 3494,"Actor 4639, Actor 2345, Actor 405, Actor 5351, Actor 9945, Actor 5903, Actor 5489, Actor 6687, Actor 6140, Actor 7712, Actor 4818, Actor 511, Actor 2627, Actor 6035, Actor 731",China,2011,PG-13,211 min,"Faith & Spirituality, Anime, Cult Movies",Spanish,6.0,18.1,2016-10-19,56.3,418.6,136.7,5.0,55458,,,Production Co. 828,PG-13,20,65,False,95.5,,,3,22,True,False,True,True
s367,Movie,Legend of The Devil All the Time Forever,Director 994,"Actor 8647, Actor 843, Actor 9947, Actor 7739, Actor 8593, Actor 8526, Actor 7226, Actor 5193, Actor 4411, Actor 3196, Actor 9425, Actor 4802, Actor 3999, Actor 5386",Denmark,2021,TV-Y,103 min,"TV Comedies, Reality TV",Malay,8.2,43.0,2022-01-16,317.8,472.7,309.1,4.5,119510,,,Production Co. 323,TV-Y,7,30,False,96.4,,Self-Harm,6,12,True,False,False,True
s368,Animated Series,One Piece Animated: Origins,Director 2007,"Actor 6679, Actor 9581, Actor 2264, Actor 9922, Actor 4265, Actor 4701, Actor 5597, Actor 5143, Actor 1933, Actor 1336, Actor 6693, Actor 6899, Actor 8275",Denmark,2014,G,2 Seasons,"Political Dramas, International Movies",Spanish,6.9,12.9,2022-01-11,96.7,622.8,476.4,5.0,47183,18.0,15 min,Production Co. 171,G,7,53,False,124.3,,Sexual Content,48,4,True,True,False,True
s369,Documentary,The Last My Octopus Teacher 17 Forever,Director 2903,"Actor 6592, Actor 9125, Actor 3956",Norway,1999,TV-G,1 Season,"Documentaries, Thrillers, Cult Movies",Spanish,6.3,29.6,2020-09-25,27.1,416.7,321.6,4.2,11878,,,Production Co. 76,TV-G,22,57,False,40.5,380.0,Nudity,49,16,True,True,True,True
s370,TV Show,Legend of Stranger Things,Director 2626,"Actor 2896, Actor 8335, Actor 9636, Actor 4577, Actor 1588, Actor 3806, Actor 4872, Actor 8083",Indonesia,1992,UR,3 Seasons,"Classic Movies, Legal Dramas, Medical Dramas",Indonesian,7.6,88.6,2020-04-02,37.3,644.4,158.2,4.5,111874,13.0,35 min,Production Co. 394,UR,20,22,True,36.7,484.0,,14,14,False,False,True,False
s371,Animated Series,Chronicles of Squid Game Animated 9,Director 1833,"Actor 2775, Actor 4727, Actor 4251, Actor 9932, Actor 1739, Actor 3796, Actor 4566, Actor 2311, Actor 1573, Actor 3389, Actor 9047, Actor 8335, Actor 2767, Actor 449, Actor 9805",Israel,2011,TV-Y7-FV,1 Season,Fantasy Series,Arabic,4.8,43.5,2020-12-02,3.1,290.0,74.1,4.1,141031,10.0,15 min,Production Co. 501,TV-Y7-FV,1,47,True,56.1,486.0,,29,17,True,False,False,True
s372,Documentary,Return of Wild Wild Country,Director 712,"Actor 2242, Actor 4563, Actor 1909, Actor 5796, Actor 1296, Actor 3645, Actor 1219, Actor 5360, Actor 2568, Actor 8308, Actor 5495, Actor 4524, Actor 7430, Actor 8403",Nigeria,1997,R,2 Seasons,Teen TV Shows,Korean,5.8,0.0,2018-12-13,21.2,213.2,68.0,3.3,10075,,,Production Co. 444,R,6,66,False,57.6,286.0,,3,21,True,True,True,False
s373,Documentary,Beyond the Icarus 16: Origins,Director 1533,"Actor 8139, Actor 4631, Actor 2160, Actor 3254, Actor 1454, Actor 8460, Actor 3510, Actor 53, Actor 7116, Actor 1103, Actor 8040, Actor 9138",Norway,1992,TV-Y7,1 Season,"Independent Movies, Children & Family",Thai,5.9,58.1,2021-06-07,60.1,622.5,187.1,5.0,109637,,,Production Co. 705,TV-Y7,16,78,False,36.1,121.0,Sexual Content,34,22,True,False,True,False
